id,text,device
401848267337912320,"""""""@psu_rebot: RT @millman85: @realDonaldTrump you could put #PennState in this same category! #Settlers #SoftTarget @psu_rebot""""  TRUE-WEAK!""",Android
607281766479601664,Going to North Carolina to make keynote speech - sold out crowd!,Android
538268202657406976,"""""""@Tigers2iron: @realDonaldTrump @PianoBecca When is your announcement that you aren't going to run scheduled to be made?""""  Stay tuned!""",Android
1045444544068812800,"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist. The Senate must vote!",iPhone
1175387096649011200,"....story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine. Nothing was said that was in any way wrong, but Biden’s demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesn’t want to report!",iPhone
450417560144842752,"""""""@Kramersfarm:  You are spot on with your opinion on vaccinations. Big pharma and big Ag control a lot of misinformation. Great job.""""""",Android
467376561885548545,"I am in Scotland checking on my developments in Aberdeen and Turnberry. Just left Ireland, property will be great. ALWAYS CHECKING!",Android
1298805238288338945,https://t.co/zomCWvcxww,iPhone
1127878614761050112,"information! As long as President Trump is President, his opposition will use every tool, and misuse every tool available, to make his life miserable.” @TomFitton @JudicialWatch @LouDobbs  Sadly, this proves I am doing a great job - Also, Best Economy and Employment Numbers EVER!",iPhone
389934233848135680,"@Roc_Cayard So nice, thank you.",Android
477943133628411904,"""""""@ruvie18: Happy Birthday @realDonaldTrump,my best author, I never get tired of reading"""" think big"""" and the apprentice!""",Android
709919330574725124,Thank you Illinois! #SuperTuesday #MakeAmericaGreatAgain #Trump2016 https://t.co/vcfstc6Wnb,iPhone
1139891393252474880,"The Trump Economy is setting records, and has a long way up to go....However, if anyone but me takes over in 2020 (I know the competition very well), there will be a Market Crash the likes of which has not been seen before! KEEP AMERICA GREAT",iPhone
1342184240088276992,Rush is the GREATEST! https://t.co/W0LhbM2bSt,iPhone
575830632493772801,"""""""@gsspike:  @jwil444 @DNorrell @greta @StateDept @FoxNews He's the only one with guts enough to talk about the real issues that count.""""""",Android
1182387198164946944,"....We have one of three choices: Send in thousands of troops and win Militarily, hit Turkey very hard Financially and with Sanctions, or mediate a deal between Turkey and the Kurds!",iPhone
915351470354108417,"So proud of @FEMA, Military, and First Responders! Thank you! https://t.co/kWVMqVelri",iPhone
610145224229302273,"""""""@MikeLongoNYC: @realDonaldTrump Happy Birthday! Can't wait for the announcement on Tuesday, I'll be there!""""""",Android
1206581051176435712,"....The problem is that the so-called Commission on Presidential Debates is stacked with Trump Haters &amp, Never Trumpers. 3 years ago they were forced to publicly apologize for modulating my microphone in the first debate against Crooked Hillary. As President, the debates are up...",iPhone
495528844502507520,"""""""@tony351952: @realDonaldTrump U need 2 run 4 office""""""",Android
1313661368856457217,"11,00 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ballots, with NO WAY TO VOTE FOR PRESIDENT. Many others throughout USA. Here we go. This will be the most corrupt Election in American History!",iPhone
602253088318214145,"""""""@thedanid: I see you, boss @realDonaldTrump 🙌🏼 http://t.co/dVZjQTXNXd""""""",Android
1293985518275956736,https://t.co/YuZ88w0gIF,iPhone
1175781770974744579,Will be in Houston to be with my friend. Will be a great day in Texas! https://t.co/SqdOZfqd2b,iPhone
805772007220645888,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development... https://t.co/OJKuDFhP3r,iPhone
520874387961290752,"""""""@sinnon7: See inside @realDonaldTrump's five star Scottish hotel http://t.co/3ZrzltDfGJ via @travelmail Words by @sinnon7""",Android
679383917057605632,"Video from Michigan last night. After asking for months, the media panned their cameras! https://t.co/jXwS0y08L7 https://t.co/ikjkpmOAeu",iPhone
976655903729610752,"Democrats refused to take care of DACA. Would have been so easy, but they just didn’t care. I had to fight for Military and start of Wall.",iPhone
378503223407288320,"""""""@CaroleCJF: @realDonaldTrump @Aj_baylor You are such a welcome voice of reason.""""  Thanks!""",Android
889579795176181761,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://t.co/Yxm94XKtuv",iPhone
322226296925061121,"""""""@Ter2885: @realDonaldTrump just bought one for my son's bday celebration to Vegas! #gorgeous"""" Great!""",Android
1334282156349267970,"In Arizona, it turns out that 3% of the votes cast in the 100 count vote sampling were tainted or worse. This would be, if carried forward, approximately 90,000 votes more than we would need to win the State. Now we were granted a much larger sample to work with. Wow!",iPhone
1309448549294276609,"One of the worst polls in 2016 was the @FoxNews Poll. They were so ridiculously wrong. Fox said they were going to change pollsters, but they didn’t. They totally over sample Democrats to a point that a child could see what is going on. Rasmussen, which was accurate, at 52%.",iPhone
875305788708974592,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",iPhone
336112904946454528,How badly will the Country be hurt by the three scandals and the very poor implementation and cost of Obama Care?,Android
721093904527925249,"Thank you, @NYPost! #Trump2016https://t.co/KzGweIxaEo",iPhone
1336407510069161988,They got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! https://t.co/gPpVWUUs91,iPhone
672403217074884608,"""""""@2timeslucky:  @DLake66675 @ChateauEmissary @trumpettes16 The more frightening the world is , the more safe we feel with  President Trump""""""",Android
1126078422797602816,"Real estate developers in the 1980’s &amp, 1990’s, more than 30 years ago, were entitled to massive write offs and depreciation which would, if one was actively building, show losses and tax losses in almost all cases. Much was non monetary. Sometimes considered “tax shelter,” ......",iPhone
1071006628487540738,".....overturned, 9-0, in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp, many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....",iPhone
944187730564714497,"Our big and very popular Tax Cut and Reform Bill has taken on an unexpected new source of “love” - that is big companies and corporations showering their workers with bonuses. This is a phenomenon that nobody even thought of, and now it is the rage. Merry Christmas!",iPhone
1289283987718828032,Very disappointed in @SenSchumer for blocking the temporary extension of the $600 unemployment benefits. The Do Nothing Democrats are more interested in playing politics than in helping our deserving people. DRAIN THE SWAMP ON NOVEMBER 3RD!,iPhone
724722427297673217,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,iPhone
457335761353072640,"""""""@kennymacaskill1: @realDonaldTrump when are you starting the second golf course at trump international links #balmedie? No wind turbines.""",Android
1070521302652469248,"Working hard, thank you! https://t.co/3SoWTkZjP6",iPhone
1158706052768157701,"@sundarpichai of Google was in the Oval Office working very hard to explain how much he liked me, what a great job the Administration is doing, that Google was not involved with China’s military, that they didn’t help Crooked Hillary over me in the 2016 Election, and that they...",iPhone
496577740028772352,"""""""@JordanManhas: @realDonaldTrump , Any plans for a trump building in Toronto, Mr.Trump."""" Already have a great one, Trump International hotel""",Android
524161435203817472,"""""""@RealSQUEZZ: @realdonaldtrump #PresidentTrump2016 FOR SURE!""""""",Android
659389435432165376,"""""""@1Barbara1: @realDonaldTrump @Morning_Joe @politico I watched the entire rally and Trump was very well received the place was packed.""""""",Android
791643789609865216,"""""""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""""https://t.co/PlFILR6JCn""",iPhone
624166285363015681,What a waste of time being interviewed by @andersoncooper when he puts on really stupid talking heads likeTim O'Brien-dumb guy with no clue!,Android
587589024602316800,"""""""@MrMet41: @rosannascotto @HillaryClinton @realDonaldTrump The Donald gets things done #Trump2016""""""",Android
987766033862873091,"So funny, the Democrats have sued the Republicans for Winning. Now he R’s counter and force them to turn over a treasure trove of material, including Servers and Emails!",iPhone
942123433873281024,"TAX CUTS will increase investment in the American economy and in U.S. workers, leading to higher growth, higher wages, and more JOBS! https://t.co/4GxM8psMU1",iPhone
1142567481124503552,"I never called the strike against Iran “BACK,” as people are incorrectly reporting, I just stopped it from going forward at this time!",iPhone
317215426549526528,"""""""@KennethLaguer: @realDonaldTrump you did great on letterman""""  Thanks Kenneth!""",Android
317231752554901506,"""""""@brandonzappi: @realDonaldTrump Trump for president 2016, this country needs a different kind of change""""  Thanks!""",Android
1328094121295286273,Amazing! https://t.co/RMOa4jKZwA,iPhone
1144419410729242625,All Democrats just raised their hands for giving millions of illegal aliens unlimited healthcare. How about taking care of American Citizens first!? That’s the end of that race!,iPhone
564959511778455552,"""""""@federicishane: The only reason I want some level of fame is so I can go on The Celebrity Apprentice. And so I wait. @realDonaldTrump""""""",Android
564965392167473152,"""""""@rosspelton: @realDonaldTrump Please bring @AnnieDuke back to the show. #Apprentice #Trump #Pokerplayer.""""""",Android
1286878242377478144,Congratulations Jim. It was a great and beautiful event. Well deserved! https://t.co/I4iwvYx3DK,iPhone
1175492408412430336,https://t.co/cdvbUMJxb9,iPhone
305885471077179392,"Sorry, I never went bankrupt and don't wear a wig (it's all mine)!",Android
1137052508231069696,Heading back to D.C. Many great things are happening for our Country!,iPhone
411650648254742528,Have a GREAT weekend everybody - enjoy yourself but always keep your goals and aspirations in mind. Never lose sight of the victory ahead!,Android
389357275426861056,"""""""@PMPrindiville: @realDonaldTrump PLEAAAASE RUN for PRESIDENT!!! Help America Donald Trump, you're our only hope!""""  Thank you.""",Android
767052374934421506,Thank you @JerryJrFalwell- will see you soon. #TrumpPence16 https://t.co/epfSJckcKq,iPhone
1186099074371596288,Congratulations Barbara! https://t.co/0cYrjL1YOj,iPhone
1294612940776185856,"So true, but we won’t let that happen! https://t.co/0SzrbxyZrC",iPhone
1245389585330458626,"Congress must pass the old, and very strongly proven, deductibility by businesses on restaurants and entertainment. This will bring restaurants, and everything related, back - and stronger than ever. Move quickly, they will all be saved!",iPhone
1149334626311294976,So happy that I was able to keep Sikorsky Helicopter in the Great State of Pennsylvania. KEEP AMERICA GREAT!,iPhone
1261142428565876736,It’s about time! https://t.co/xLPbfit1mM,iPhone
1034610829860261895,"Report just out: “China hacked Hillary Clinton’s private Email Server.” Are they sure it wasn’t Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually, a very big story. Much classified information!",iPhone
551922885028499458,"""""""@JohnG500: Love @realDonaldTrump and @ApprenticeNBC! This is gonna be another awesome season. #CelebApprentice""""""",Android
536862308434468864,"""""""@Jurisprude1:DonaldTrump Obama comes to Australia and makes a speech against our PM at a time we're fighting together in Iraq. Run please!""""""",Android
1060908430062481408,“Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States” https://t.co/9blzn1XGyS,iPhone
1006326057375584261,Just won big Supreme Court decision on Voting! Great News!,iPhone
1195762921470607361,"“Triggered,” a great book by my son, Don. Now number one on @NYTIMES LIST. Keep it there for a while!",iPhone
764976828914237440,"""""""Stay on message"""" is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!""",Android
426997580808351745,"""""""@TONYWELCH007: @realDonaldTrump It all starts at@Trump Doral !! The best in all of the WORLD will face the test of The NewBlueMonster!""",Android
696277390650171392,"""""""@JoeNBC: Cruz really seems out of his element in New Hampshire. It is such a different battlefield then Iowa and the South.""""""",Android
755974701172817920,"Arena was packed, totally electric!",Android
783479483873583105,".@mike_pence is doing a great job - so far, no contest!",Android
893082107081244672,"I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp, jobs will grow.",iPhone
590287400657690625,"""""""@scapesrus: @realDonaldTrump Tell um to get out the check book Donald""""  Believe me, I would!""",Android
1322862672287830017,"People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges that he would like to put on the Court. Also, is he going to Court Pack? He thinks he can bluff his way through these two important questions. Can only vote against!!!",iPhone
1260171664865796097,"Our Testing is the BEST in the World, by FAR! Numbers are coming down in most parts of our Country, which wants to open and get going again. It is happening, safely!",iPhone
972271520847466498,"The deal with North Korea is very much in the making and will be, if completed, a very good one for the World. Time and place to be determined.",iPhone
1031547390644420613,"Everybody wants to keep their Security Clearance, it’s worth great prestige and big dollars, even board seats, and that is why certain people are coming forward to protect Brennan. It certainly isn’t because of the good job he did! He is a political “hack.”",iPhone
338432364873129984,"""""""@djbtv: I hope you folks are following @DannyZuker this weekend as he dismantles @realDonaldTrump. Friend of Danny sorry, he died!""",Android
1054351078328885248,"Sadly, it looks like Mexico’s Police and Military are unable to stop the Caravan heading to the Southern Border of the United States. Criminals and unknown Middle Easterners are mixed in. I have alerted Border Patrol and Military that this is a National Emergy. Must change laws!",iPhone
1246619311638282241,He wants to raise taxes all over our Country! https://t.co/8RgHO9y8p6,iPhone
374713333347532800,"""""""@Devante4Liberty: @realDonaldTrump But if we had a Republican President you would say the exact opposite right?""""  Wrong!""",Android
1165919483191599104,"Great respect for the fact that President Xi &amp, his Representatives want “calm resolution.” So impressed that they are willing to come out &amp, state the facts so accurately. This is why he is a great leader &amp, representing a great country. Talks are continuing!https://t.co/0sotrd1Mzh",iPhone
882423634639425536,#HappyIndependenceDay #USA🇺🇸 https://t.co/9pfqnRsh1Z,iPhone
1235596612099084288,".@GOPLeader Kevin McCarthy informed me that I was 20 for 20 on Tuesday with respect to my Endorsement of candidates. Sadly, I didn’t get that information from the Fake News Media. They don’t report those things, or the far more than Dems cumulative votes, despite no opposition!",iPhone
1320191649994186752,https://t.co/uF8BVW4WBV,iPhone
575689461041733634,"""""""@kenzig:  Time to throw your hat in the ring Mr. Trump. Currently we have a liar, a repeat, overzealous tea partier, some Govs...blah""""""",Android
980762392303980544,"Mexico has the absolute power not to let these large “Caravans” of people enter their country. They must stop them at their Northern Border, which they can do because their border laws work, not allow them to pass through into our country, which has no effective border laws.....",iPhone
738449664752553984,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!,Android
478354507902889984,"""""""@troytreanor: @shanebacon which got more viewers: final round of @usopengolf or @realDonaldTrump tweets about the course?""""  Trump!""",Android
789522551462428672,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th... https://t.co/IG5KhKIz3W",iPhone
557345594256412673,"""""""@NatashaOwnfan: @realDonaldTrump @ApprenticeNBC tick tock it's here, love this show""""""",Android
525615931939368961,"""""""@JBFanSince2005: I LOVE U @realDonaldTrump ☝✌👍 http://t.co/zqpZxPuw6c""""""",Android
654102300127023104,"""""""@Jeff_Gabe: I miss @realDonaldTrump #CNNDebate""""""",Android
1323520654306615297,"To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will never let you down. Your hopes are my hopes, your dreams are my dreams, and your future is what I am fighting for every single day! https://t.co/gsFSghkmdM https://t.co/fLek4keQ1t",iPhone
478318847246614528,"@MattGinellaGC  My position on Pinehurst is correct - bad for the game, a dried out cow pasture. You have no clue but keep trying!",Android
881131368520056832,Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150,iPhone
1188054937839775744,"....We should all work together to clean up these hazardous waste and homeless sites before the whole city rots away. Very bad and dangerous conditions, also severely impacting the Pacific Ocean and water supply. Pelosi must work on this mess and turn her District around!",iPhone
353603527748239360,"""""""@MattGallows: @realDonaldTrump if you were to become president, could you make this country financially successful?  Absolutely!""",Android
1165111122510237696,"For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, China, etc., try looking at the Emergency Economic Powers Act of 1977. Case closed!",iPhone
527290220170203136,"""""""@MOUDALENA: @realDonaldTrump @nypost @fud31 GODBLESS YOU MISTER @realDonaldTrump"""" Thank you.""",Android
953360619834691585,"Today, it was my honor to welcome President Nursultan Nazarbayev of Kazakhstan to the @WhiteHouse! https://t.co/TerYFZViax",iPhone
494036045445361664,"""""""@Tthac24: I'd vote for @realDonaldTrump"""" Thank you!""",Android
491376237533601792,"""""""@McDeLLaware: How would Donald Trump handle Vladimir Putin? http://t.co/skxbin7moS""""  Easily and with good results for U.S.""",Android
870234811616677889,"""The big story is the """"unmasking and surveillance"""" of people that took place during the Obama Administration.""",iPhone
808456602076545025,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,Android
667509279507615748,"I loved beating John Kasich in the debates, but it was easy—he came in dead last!",iPhone
309535969844031489,"Go to Trump National Doral, Miami, and watch Tiger, Phil, Ernie, Rory and all of the other great players compete in The WGC Cadillac Champ!",Android
588863377155432448,"""""""@M_Foresta: @realDonaldTrump I'd think you make a great President but I would really miss #TheApprentice. Been a fan since the beginning.""""""",Android
1283566320802553857,"...be on the way, and Americans want safe streets and communities!",iPhone
391753923130040321,"""""""@STARFLIRE: @realDonaldTrump @NYMag I canceled mine"""" Smart move, thanks.""",Android
452516241102864384,Major League Baseball was really smart when they wouldn't let Mark Cuban buy a team. Was it his financials or the fact that he's an asshole?,Android
1096980408401625088,"The United States is asking Britain, France, Germany and other European allies to take back over 800 ISIS fighters that we captured in Syria and put them on trial. The Caliphate is ready to fall. The alternative is not a good one in that we will be forced to release them........",iPhone
539979997147316224,"""""""@jeffferrier: @realDonaldTrump first business book I ever read was The Art of the Deal as a high schooler in the 80s. Been a fan ever since""",Android
579967210640261121,"""""""@belllabooo13: @foxandfriends @realDonaldTrump great job Mr Trump lots of great ideas!! Looking forward to hearing more from you God Bless!""",Android
338452423448334336,"""""""@kerim322: @realDonaldTrump @msaid10 suddenly I was just motivated with Donald Trump, without any reason.""",Android
1225901404600049664,"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s all he is!",iPhone
527388136306143232,"Just out - the POLAR ICE CAPS are at an all time high, the POLAR BEAR population has never been stronger. Where the hell is global warming?",Android
1322762168304050176,.@Facebook  Put them back NOW! https://t.co/eLgs5viXKp,iPhone
1040760021443850241,"“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup, rebuilding electrical stuff and everything else.”  @EdRollins   “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs",iPhone
346079121849339904,"""""""@aussiemika74: @realDonaldTrump Any plans to present in Sydney again? Missed the last one, but heard great things about it""""  YES""",Android
1233266386291580931,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, &amp; anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER &amp; FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!",iPhone
1152187922747154434,"....Mainstream Media, which has lost all credibility, has either officially or unofficially become a part of the Radical Left Democrat Party. It is a sick partnership, so pathetic to watch! They even covered a tiny staged crowd as they greeted Foul Mouthed Omar in Minnesota, a...",iPhone
381559238851825664,"@OriginalArts1  Thank you, it is great. You have real talent!",Android
1251552150024589312,I will be having a White House Press Conference today at 5:00 P.M. Thank you!,iPhone
315925235264286720,I will be tweeting live tonight during Celebrity Apprentice - 9 o'clock on NBC!,Android
1150400998097260544,".....Sorry, can’t let them into our Country. If too crowded, tell them not to come to USA, and tell the Dems to fix the Loopholes - Problem Solved!",iPhone
553423132389031936,"""""""@MoneGuapboi716: """"@realDonaldTrump: """"@LikeFineWine63: @realDonaldTrump You ROCK and I 💗u!""""""""""""""",Android
551944444204032000,"""""""@keithwmcandrew: Who will @realDonaldTrump fire?!? Will there be a #catfight in the boardroom?!? @ApprenticeNBC #CelebrityApprentice""",Android
702155147695284224,"""""""@Vogelsong1: @EdRollins gets it. Was just on @FoxNews explaining how Trump wins the general election.""""  Thank you Ed!""",Android
1301528522582786049,"....after you Vote, which it should not, that Ballot will not be used or counted in that your vote has already been cast &amp; tabulated. YOU ARE NOW ASSURED THAT YOUR PRECIOUS VOTE HAS BEEN COUNTED, it hasn’t been “lost, thrown out, or in any way destroyed”. GOD BLESS AMERICA!!!",iPhone
865865814099939328,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR",iPhone
965442990134251520,"Just watched a very insecure Oprah Winfrey, who at one point I knew very well, interview a panel of people on 60 Minutes. The questions were biased and slanted, the facts incorrect. Hope Oprah runs so she can be exposed and defeated just like all of the others!",iPhone
366528211070365696,@ThisWeekABC  Should be interesting - lets see how fair and honest they will be! Enjoy,Android
603022945276055552,"""""""@SunshineKhali: @realDonaldTrump @rtesta O personally I think you would be a great president for our country #Leadership""""""",Android
428131099932647424,"Apple's iPhone sales fell way short-they must go to a larger screen, as alternative, fast (as I said long ago)! Samsung's size much better.",Android
1124672389416144905,"Very good call yesterday with President Putin of Russia. Tremendous potential for a good/great relationship with Russia, despite what you read and see in the Fake News Media. Look how they have misled you on “Russia Collusion.” The World can be a better and safer place. Nice!",iPhone
1061840511026298880,"Exactly 100 years ago today, on November 11th, 1918, World War I came to an end. We are gathered together, at this hallowed resting place, to pay tribute to the brave Americans who gave their last breath in that mighty struggle.... https://t.co/JPUkOr4rW1",iPhone
530691026818985984,".@MikeAndMike   I will be on the Mike &amp, Mike Show at 7.05 a.m. (ESPN) - 10 minutes. Will be fun, great guys! Radio and T.V.",Android
1190079191355670529,"1600 Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another 5 years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",iPhone
889792764363276288,"Problem is that the acting head of the FBI &amp, the person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from H for wife!",iPhone
844723847094026242,Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.,iPhone
1117428291227533312,"If the Fed had done its job properly, which it has not, the Stock Market would have been up 5000 to 10,000 additional points, and GDP would have been well  over 4% instead of 3%...with almost no inflation. Quantitative tightening was a killer, should have done the exact opposite!",iPhone
1032691017621929985,It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @WhiteHouse! https://t.co/TjtI7ddtZM,iPhone
1057683481793302528,"Harry Reid, when he was sane, agreed with us on Birthright Citizenship! https://t.co/ypiE1QWKag",iPhone
398058542529527809,"""""""@thesween_bean: @realDonaldTrump Can't wait for 2016. #Trump2016""""  Our country needs help (leadership), and it needs it FAST!""",Android
769170204941164544,"Crooked Hillary will NEVER be able to solve the problems of poverty, education and safety within the African-American &amp, Hispanic communities",Android
503316125405700096,"""""""@damiranz: DonaldTrump: Pls don't run for president. If you do and win, the rest of the world would be screwed"""" So true, (except friends)!""",Android
1345723944654024706,"Republicans in Georgia must be careful of the political corruption in Fulton County, which is rampant. The Governor, @BrianKempGA, and his puppet Lt. Governor, @GeoffDuncanGA, have done less than nothing. They are a disgrace to the great people of Georgia!",iPhone
975891861863829504,The Democrats do not want to help DACA. Would be so easy to make a deal!,iPhone
1314033009293656065,"2010 to 2016 under Kamala Harris's watch as ""TOP COP.” https://t.co/L5OKBP4pr8 https://t.co/LXaNlwRXFj",iPhone
542132607908339712,"""""""@MichaelMeram: @realDonaldTrump @kyleraccio This war with @Rosie is halarious. @realDonaldTrump keeps roasting her"""" She starts, I finish!""",Android
1321430459050381313,"Covid, Covid, Covid is the unified chant of the Fake News Lamestream Media. They will talk about nothing else until November 4th., when the Election will be (hopefully!) over. Then the talk will be how low the death rate is, plenty of hospital rooms, &amp; many tests of young people.",iPhone
324690717769359360,"""""""@Ailor424: @realDonaldTrump Prez shows more anger about US Senate not passing guns bill than he does about the Boston bombing. Interesting!""",Android
1301145978096025601,"Crazy Nancy Pelosi is being decimated for having a beauty parlor opened, when all others are closed, and for not wearing a Mask - despite constantly lecturing everyone else. We will almost certainly take back the House, and send Nancy packing!",iPhone
1206581054619996161,"....to me, and there are many options, including doing them directly &amp, avoiding the nasty politics of this very biased Commission. I will make a decision at an appropriate time but in the meantime, the Commission on Presidential Debates is NOT authorized to speak for me (or R’s)!",iPhone
1079096156708319232,"For those that naively ask why didn’t the Republicans get approval to build the Wall over the last year, it is because IN THE SENATE WE NEED 10 DEMOCRAT VOTES, and they will gives us “NONE” for Border Security! Now we have to do it the hard way, with a Shutdown. Too bad! @FoxNews",iPhone
1316032083219935236,This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z,iPhone
1155324390793515008,"The real Collusion, the Conspiracy, the Crime, was between the Clinton Campaign, the DNC, Fusion GPS, Christopher Steele.....(and many others including Comey, McCabe, Lisa Page and her lover, Ohr and his wonderful wife, and on and on!). @replouiegohmert",iPhone
615675218758107137,"""""""@jacobmathews: @realDonaldTrump @jamalwms45 @HowardKurtz @johnnydollar01 @megynkelly I like Donald for his no fear tell the truth attitude.""",Android
1204418062214213632,"Read the Transcripts! “us” is a reference to USA, not me!",iPhone
1059317426653933568,"Dana Rohrabacher has been a great Congressman for his District and for the people of Cal. He works hard and is respected by all - he produces! Dems are desperate to replace Dana by spending vast sums to elect a super liberal who is weak on Crime and bad for our Military &amp, Vets!",iPhone
553766196752158720,"""""""@LTaustin_: #CelebrityApprentice is my favorite reality show right now 🎬💰 S/O @realDonaldTrump""""""",Android
377587650771050496,"""""""@d18mt2: @realDonaldTrump You will knock the President anyway. Wrong, I would love to see him do a great job, but it's not working that way""",Android
1323440225134301197,https://t.co/fKMVDC5vXT,iPhone
1154370553911873537,Mark Levin on @foxandfriends now! Great guy.,iPhone
348343378603294720,"""""""@Bunyolan: @realDonaldTrump HI Chalita Yaemwannang, Miss Universe Thailand 2013 in NC. http://t.co/Kb2YaM3Gfu"""" See you in Moscow.""",Android
1186959459878350848,It never ends. The Do Nothing Dems are terrible! https://t.co/l7Qk0WU8ML,iPhone
453054166391586816,"""""""@MikeHemenway: Common sense, guts, smarts, proven leader! @realDonaldTrump what this country needs for president! Retweet if you agree""",Android
887280380423938048,"As I have always said, let ObamaCare fail and then come together and do a great healthcare plan. Stay tuned!",iPhone
367977730031501312,@garrendj Thanks!,Android
908643633901039617,"Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp, use better!",iPhone
902503724274331653,Leaving now for Texas!,iPhone
551959638812655616,"""""""@axpeters17: @kevinjonas is the one to beat on @ApprenticeNBC @realDonaldTrump #CelebApprentice""""""",Android
1181420692572692480,RT @seanmdav: Lawmakers in both chambers have demanded that IC IG Michael Atkinson explain why he backdated to August secret changes he mad...,iPhone
519266743794302977,"""""""@DaMeechRiebl: Just saw your interview with @gretawire. Mr. Trump just run for president you'd be surprised to learn we all agree with you!""",Android
616592860100579328,"""""""@TickerCandy: @realDonaldTrump @Macys Ah yes, so many people I know are cancelling their Macy credit cards. #YouJustGotTrumped"""" Great.""",Android
1217278713500459009,"Republicans are fighting for citizens from every background, &amp; from every race, religion, color &amp; creed. We are a movement for ALL AMERICANS who believe in fairness &amp; justice, equality &amp; dignity, opportunity &amp; safety. We are a big tent, &amp; a big party, w/ BIG IDEAS for the future! https://t.co/8Gib5eKMOF",iPhone
936688444046266368,"The media has been speculating that I fired Rex Tillerson or that he would be leaving soon - FAKE NEWS! He’s not leaving and while we disagree on certain subjects, (I call the final shots) we work well together and America is highly respected again!https://t.co/FrqiPLFJ1E",iPhone
686293133961871360,UL has lost all credibility under Joe McQuaid w circulation dropping to record lows. They aren't worthy of representing the great people NH.,iPhone
953772162665590787,"During the campaign, I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I am very proud to see companies like Chrysler moving operations from Mexico to Michigan where there are so many great American workers! https://t.co/hz2q9UTfnF",iPhone
1181578987191095298,"Get your great T-Shirts, “Cops for Trump,” at https://t.co/pmhDDXsIlx  REALLY NICE! Thank you to Minneapolis Police Officers &amp, Union! @foxandfriends",iPhone
1062450942707228672,"Today, we gathered for Diwali, a holiday observed by Buddhists, Sikhs, and Jains throughout the United States &amp, around the world. Hundreds of millions of people have gathered with family &amp, friends to light the Diya and to mark the beginning of a New Year. https://t.co/epHogpTY1A https://t.co/9LUwnhngWJ",iPhone
